CP,S Ref Latitude,S Ref Longitude,bicycle_aadf,motorbike_aadf,car_aadf,bus_aadf,light_goods_vehicle_aadf,heavy_goods_vehicle_aadf
74940,54.07213571,-2.774444131,0.0,46.0,7740.0,35.25,1986.0,1246.75
74941,54.07037562000001,-2.768604432,0.0,52.2,8998.6,48.2,2078.6,1441.6
74942,54.07153411,-2.7701540189999996,6.0,146.4,12224.6,84.8,2658.2,1405.2
74943,53.67767559,-1.500541984,152.8,83.2,15036.4,119.2,1993.4,241.6
74944,53.67814006,-1.504169809,25.4,33.2,9500.6,177.8,1191.6,204.6
74945,53.68039202,-1.505354545,32.8,96.2,10507.4,74.8,1402.8,173.6
74946,53.68066789000001,-1.506865286,128.8,273.6,26814.8,534.4,3348.4,488.4
74947,53.67967736000001,-1.506422669,27.0,95.2,11800.2,143.6,1847.6,234.2
74948,53.70301021,-1.270298073,47.6,122.8,13321.6,148.4,1941.2,672.4
74949,53.70463622999999,-1.271633319,10.4,73.4,4999.8,9.8,1025.8,518.0
74950,53.70542479000001,-1.268286969,10.6,41.4,4630.0,16.6,1022.2,476.8
74951,50.59541165,-1.2045215759999999,15.4,129.8,3000.0,113.6,649.6,41.4
74952,50.59460237,-1.2045352120000001,7.2,86.6,2524.6,72.4,449.6,20.8
74953,50.61688816,-1.189035093,10.2,96.6,3608.8,109.6,674.8,46.2
74954,50.757726299999995,-1.286837912,54.4,96.8,5036.4,116.4,763.8,151.2
74955,50.75738392,-1.28967855,96.0,28.8,1417.0,1.8,258.4,29.2
74956,50.75818887,-1.288957498,67.4,92.2,3218.0,31.8,514.2,79.0
74957,50.75737095,-1.287552169,67.4,92.2,3218.0,31.8,514.2,79.0
74958,52.62554010000001,1.379857041,31.6,67.4,12272.6,150.4,1772.2,365.4
74959,52.62512337,1.384997737,33.4,134.4,7207.8,78.2,1240.6,148.0
74960,52.62598326,1.3769352570000002,0.0,35.0,3437.0,23.0,599.3333333333334,204.33333333333334
74961,52.62558220999999,1.378382321,0.0,32.0,3517.6,21.8,655.6,218.8
74962,52.62670673,1.379947013,25.0,52.333333333333336,5143.333333333333,44.333333333333336,656.0,170.33333333333334
74963,52.62616829,1.379905486,0.0,278.3333333333333,27494.666666666668,184.0,4794.666666666667,1636.3333333333333
74964,52.62620024999999,1.3850809130000001,3.3333333333333335,168.66666666666666,25042.333333333332,276.6666666666667,3672.6666666666665,1204.0
74965,52.67237858,0.9498423890000002,3.6,110.4,15376.6,211.0,3579.4,1967.4
74966,52.67263534,0.9467529659999998,19.4,62.0,5204.8,69.2,1015.2,312.2
74967,52.6727524,0.9492758259999998,58.0,82.6,13471.4,85.0,2022.8,486.4
74968,52.931208979999994,1.297672682,34.8,41.2,5081.8,125.4,1090.4,75.2
74969,53.85719059,-2.167198584,26.0,37.4,8057.4,148.2,1317.8,94.8
74970,53.85647156,-2.167195713,26.0,46.6,8252.0,195.6,1692.0,142.6
74971,51.497855830000006,-0.14680157900000002,855.0,1065.0,20140.6,4720.8,4145.0,1099.2
74972,51.51956971,-0.16951599899999997,1586.6,1702.4,24393.6,2268.6,5630.2,1004.0
74973,51.516120109999996,-0.15596204,585.4,264.8,3997.8,13.4,455.4,103.4
74974,51.52073732,-0.15793769400000002,34.2,83.4,950.2,18.8,413.4,87.4
74975,51.515502360000006,-0.156707625,265.6,498.4,11327.6,1537.8,1828.2,404.6
74976,51.51610199,-0.154809739,433.8,604.6,7312.8,1553.0,1159.6,368.6
74977,51.52120927,-0.159360102,265.6,498.4,11327.6,1537.8,1828.2,404.6
74978,51.52153482,-0.157184782,433.8,604.6,7312.8,1553.0,1159.6,368.6
74981,53.40139853000001,-2.9858629860000003,90.2,47.4,6429.6,1422.4,986.2,239.2
74983,53.40402609,-2.9941967480000002,119.2,4.0,862.6,1076.6,290.2,131.2
74994,53.40642755,-2.99726129,43.25,25.25,1596.0,103.5,306.5,21.25
74995,53.40949943,-2.984545973,26.0,28.6,2878.8,168.8,492.0,61.8
74995,53.40949943,-2.984545973,26.0,28.6,2878.8,168.8,492.0,61.8
74996,53.41067494,-2.981519163,75.2,59.0,9050.8,121.4,1239.6,125.8
74997,53.44118016,-2.979708131,101.2,106.6,13106.4,106.0,2767.2,428.6
74998,53.410274040000004,-2.97779406,117.6,67.8,12962.6,285.6,1763.4,301.0
74999,53.41136212,-2.9678145060000003,93.0,53.2,8180.2,1131.8,919.2,128.4
75000,52.50975681999999,-1.8336089690000001,71.4,63.0,12346.8,324.0,1915.4,225.6
75001,52.50939908,-1.8349363730000001,37.2,52.2,10670.6,45.4,2714.6,730.4
75002,52.50993867999999,-1.835081696,47.4,180.6,21849.4,201.4,4879.8,1514.8
75003,52.51830971,-1.900998086,52.4,26.8,9314.4,494.6,1244.4,234.8
75004,52.51864091,-1.899302587,42.2,23.2,9639.0,379.2,1034.8,186.4
75005,52.51801162,-1.8993040219999997,78.8,134.6,25773.2,764.8,2858.4,593.8
75006,50.56130166,-2.445372575,46.4,120.2,5566.2,149.4,986.2,159.4
75007,50.56039373,-2.4476228719999997,43.2,268.0,6785.8,99.2,1191.0,148.8
75008,50.55386189,-2.43895027,27.6,181.8,5466.2,212.0,1076.2,287.8
75011,51.694028149999994,-1.691790633,21.4,93.4,9520.4,81.6,1834.8,720.8
75012,51.74452706999999,-2.221916891,85.2,231.0,16912.8,197.8,3438.6,420.4
75013,51.98932108,-1.7033126289999998,31.0,117.2,12930.4,74.4,2288.4,625.2
75014,54.90379084,-1.564089478,32.8,213.6,34969.0,155.6,6883.4,2433.8
75015,54.94654408,-1.533965175,13.2,178.0,29855.6,304.2,4813.0,1239.4
75016,54.94669971999999,-1.527718691,16.2,243.4,28972.0,222.2,4789.4,1052.8
75017,54.94618164999999,-1.53318879,58.6,48.2,5851.8,115.8,963.4,187.8
75018,54.946822610000005,-1.536303718,7.2,20.0,3059.6,43.4,526.4,126.6
75019,54.94697837,-1.530057199,24.4,21.8,3769.8,105.0,686.6,82.4
75020,54.95565336,-1.621148512,0.8,248.6,31856.2,375.8,5452.8,1015.0
75021,54.950739850000005,-1.6305626219999998,2.0,174.8,28249.4,167.2,4876.6,978.4
75022,54.95145683,-1.6299315109999999,46.2,46.6,9989.4,455.0,2076.0,389.2
75025,54.95944268000001,-1.6899819600000001,114.4,199.8,23294.4,259.2,3760.4,1071.0
75026,51.65818958,-1.586502447,30.4,14.8,2535.8,45.2,569.2,48.0
75027,51.65720565,-1.587956999,30.6,93.6,5729.4,60.0,800.8,288.8
75028,51.65710812,-1.585789483,22.2,60.2,3109.4,63.6,595.4,97.6
75029,51.74846769,-1.258312982,281.8,52.2,2262.6,1845.4,477.8,51.6
75030,51.74720904000001,-1.258333588,317.4,208.2,10345.2,111.6,1972.8,213.0
75031,51.74782647,-1.2564404120000001,1567.0,51.25,1162.0,862.25,361.25,60.0
75032,51.75354321,-1.264749003,2148.2,143.6,11454.4,190.4,2587.8,277.6
75034,51.585476930000006,-0.282057635,74.2,235.4,24947.4,277.4,2427.4,745.4
75035,51.58513462,0.605419507,47.0,47.4,13270.4,198.2,2134.8,110.2
75036,51.58577297000001,0.605022939,125.8,134.2,13807.8,169.0,2389.2,281.2
75037,51.58708504,0.606686096,43.8,40.2,3800.6,239.4,810.6,122.2
75038,51.586040909999994,0.442049831,4.0,83.0,12830.4,52.0,2846.0,602.6
75039,51.58434912,0.441237306,73.0,238.2,34105.8,172.6,5306.4,975.4
75040,51.58328614,0.440458544,1.2,78.0,13338.4,36.4,2610.8,654.6
75041,51.58461561,0.44139595200000004,264.4,461.8,54128.2,604.2,8773.6,2461.0
75042,51.7564031,0.521367912,87.8,197.4,27023.0,142.8,4344.2,1612.6
75045,51.7975817,1.151440553,53.4,78.2,10915.2,80.8,1783.8,117.6
75046,51.79881911,1.152252213,82.0,90.2,12459.8,195.6,2137.0,217.6
75047,51.80043070000001,1.149173193,155.0,150.6,15908.8,151.2,2179.4,297.0
75048,52.22845842,-0.8594222229999999,68.2,124.8,13807.6,118.8,1699.4,725.0
75049,51.94527671000001,0.639343228,36.0,102.2,13133.0,218.6,3378.0,651.2
75050,51.92430184999999,0.929025885,1.0,114.0,20737.8,38.4,5091.6,1607.0
75051,52.058915090000006,0.18898415300000002,0.0,71.6,18044.4,90.2,4063.8,2217.8
75052,53.80411802,-3.025354498,108.2,169.0,21111.4,177.2,3251.6,459.0
75053,53.820183889999996,-3.048836441,53.0,39.6,6246.6,67.8,953.0,122.2
75054,53.821095809999996,-3.047340132,36.2,34.0,5876.2,200.8,836.8,109.6
75055,53.82019451,-3.0476214610000003,52.4,28.6,2280.6,343.6,458.6,56.4
75056,53.31660729,-2.711459632,1.0,152.0,33373.4,67.8,5340.0,4326.8
75057,53.31277812,-2.705392174,0.0,71.8,16242.0,75.0,3102.2,2153.4
75058,53.31073829999999,-2.700705844,0.0,71.8,16242.0,75.0,3102.2,2153.4
75059,53.31314861,-2.672377347,26.2,60.2,4015.0,35.0,612.2,86.8
75060,53.31351321000001,-2.671482501,143.0,146.8,19129.0,68.4,1892.0,731.8
75061,53.353563120000004,-2.739117858,97.6,403.6,44268.6,247.4,7396.8,3890.8
75062,51.67946379999999,0.032201312,21.0,118.8,14313.6,111.8,3789.2,1476.0
75065,53.46061278,-2.75453181,22.0,47.4,8731.6,138.0,1089.6,259.4
75066,53.458563649999995,-2.751633913,24.4,20.0,5573.6,117.6,723.6,97.0
75067,53.46015863,-2.7552768239999996,39.0,64.4,9188.8,133.6,1216.6,216.4
75068,51.467747689999996,-0.36883590299999996,22.4,54.8,7799.0,665.6,768.8,246.6
75069,51.47847296,-0.364133121,85.2,193.8,9385.6,229.4,1564.2,443.2
75070,51.47871648,-0.36225231,16.2,109.6,11067.4,103.4,861.4,268.8
75071,51.47909207,-0.36339092799999995,330.8,752.4,36428.4,891.4,6078.8,1717.2
75072,51.48714785,-0.316291285,679.4,1089.8,44352.0,519.6,7542.0,1629.6
75074,52.0527864,1.153187155,130.8,107.0,13014.0,259.0,2142.6,416.4
75075,52.05325866,1.15905595,95.4,257.6,11489.8,55.4,1657.2,308.0
75076,52.08631393,1.113359165,0.0,78.2,9925.8,49.2,2063.4,587.0
75077,51.509009500000005,-0.273695264,208.4,551.8,16556.2,456.0,2329.2,857.2
75079,51.508401570000004,-0.275159269,420.6,426.4,9519.8,1161.4,1638.8,716.0
75080,51.509459930000006,-0.35509777200000003,304.8,694.8,33670.4,822.6,5609.0,1590.8
75081,54.26136114,-2.782900068,2.2,35.6,1783.4,12.6,509.6,131.0
75082,54.26218883,-2.779998825,28.2,47.0,4473.0,45.0,918.2,167.0
75083,54.26217988,-2.781380359,15.4,171.8,16226.4,132.2,2938.0,1189.8
75084,54.32065193999999,-2.744514622,22.0,25.8,2227.2,44.2,366.4,75.8
75085,54.42800404,-2.966730277,66.6,58.6,4911.6,126.2,942.0,200.8
75086,54.42938759,-2.962292521,48.6,52.4,6781.8,112.0,1172.6,113.0
75087,54.42936299,-2.965374933,59.6,102.4,6236.6,192.2,1170.4,123.2
75088,54.43162051,-2.9640406,57.8,157.8,6551.0,64.8,1185.6,95.0
75089,54.42991814,-2.963384017,9.4,8.0,1365.0,158.0,320.6,21.2
75090,54.89244167,-2.934168497,87.8,45.8,4005.8,777.8,898.6,183.0
75091,54.89280946,-2.933085614,87.8,45.8,4005.8,777.8,898.6,183.0
75092,54.892094840000006,-2.9325234019999997,87.8,45.8,4005.8,777.8,898.6,183.0
75093,54.93250842,-2.725656636,0.0,28.0,7919.4,55.4,1776.2,1310.4
75094,51.51607369,-0.130308909,1272.0,578.4,3201.6,1730.0,1213.6,276.2
75095,51.51654853,-0.126253796,1321.0,1030.0,3282.0,36.2,1052.4,181.2
75096,51.51655543,-0.126685906,1232.2,773.0,7480.4,574.0,2264.2,371.2
75097,51.517000159999995,-0.126379394,2513.0,888.4,7616.8,1512.0,2188.6,450.0
75098,51.517825099999996,-0.121733216,324.6,283.2,1709.0,10.2,431.2,94.6
75099,51.51754165999999,-0.120880071,1072.0,836.2,12567.4,843.8,2680.6,705.4
75100,51.518723769999994,-0.12169624400000001,923.0,719.8,10821.8,726.6,2308.0,607.4
75101,51.51823520000001,-0.119266024,2659.6,1565.2,9767.6,1433.6,2293.0,494.4
75102,51.51761537,-0.119868095,937.0,731.4,11027.4,739.0,2347.8,620.2
75103,51.54466157,-0.14110751800000002,765.2,596.8,8975.2,602.4,1913.8,503.8
75104,51.41060732,-1.3565305580000002,0.4,19.4,4555.6,5.4,830.6,221.8
75105,51.41147472,-1.350766979,0.4,19.4,4555.6,5.4,830.6,221.8
75106,51.41006391,-1.355819279,47.8,138.0,15959.8,39.2,2502.0,471.2
75108,51.43962681000001,-1.3204423570000001,0.2,79.8,10409.8,25.8,1633.2,764.6
75108,51.43962681000001,-1.3204423570000001,0.2,79.8,10409.8,25.8,1633.2,764.6
75109,53.515580848,-1.3674724256000002,57.8,68.2,12151.6,87.8,2012.8,611.8
75110,51.05764235,-1.7944835099999998,187.6,263.0,30676.2,400.0,4834.2,1124.4
75111,51.10635218,-2.1656376230000003,0.0,16.0,2114.2,7.0,454.4,425.8
75112,51.14441526,-1.984225055,36.0,85.4,8333.0,85.6,1563.0,446.4
75113,51.14396612,-1.98822782,7.4,17.4,1697.6,17.6,318.4,90.8
75114,51.14180775,-1.9856553670000001,13.6,31.8,3098.0,31.8,580.6,165.8
75114,51.14180775,-1.9856553670000001,13.6,31.8,3098.0,31.8,580.6,165.8
75115,52.22185158,-2.192745008,72.8,130.8,11650.2,17.4,1823.8,645.8
75116,52.22409796000001,-2.193486713,11.0,35.6,3327.4,29.6,649.2,198.6
75117,52.22221167,-2.192453794,7.4,18.2,1773.0,18.0,333.2,95.4
75118,52.22059461,-2.1917148859999998,12.0,39.8,3696.6,33.0,720.8,220.4
75119,50.87510612,0.01264616,96.8,92.0,11931.6,326.8,1948.6,127.8
75120,50.87465678,0.012626801999999998,10.4,11.8,3769.2,21.8,580.6,43.0
75121,50.87392558,0.013306005,40.0,49.2,4438.6,185.0,869.6,57.0
75122,50.8735301,0.010161895,16.0,25.2,5014.4,52.8,737.4,36.6
75123,50.874423900000004,0.010484637,64.2,76.0,8796.2,66.4,1230.0,57.6
75124,50.87395987,0.011317512,44.6,57.2,3339.4,185.2,665.0,63.8
75125,50.97232323,-0.018764079,34.6,112.8,10517.8,93.6,2050.2,627.4
75126,50.87990787,0.614209918,20.2,56.0,7865.0,241.8,1833.4,408.6
75127,51.58681409,-0.25082739800000003,232.8,374.2,15011.8,538.4,2441.4,685.2
75128,51.58909741,-0.253193793,232.8,374.2,15011.8,538.4,2441.4,685.2
75129,51.59597057999999,-0.261881676,148.2,357.2,23503.6,1169.0,2352.2,731.6
75130,51.595054770000004,-0.26076162,148.2,357.2,23503.6,1169.0,2352.2,731.6
75131,51.59414108,-0.2597859,148.2,357.2,23503.6,1169.0,2352.2,731.6
75132,51.59231153999999,-0.257690292,148.2,357.2,23503.6,1169.0,2352.2,731.6
75133,51.57152034,-0.232366522,31.333333333333332,69.0,3589.3333333333335,125.33333333333333,583.6666666666666,159.0
75134,51.571347120000006,-0.232806149,125.33333333333333,276.6666666666667,14357.333333333334,502.0,2336.0,636.6666666666666
75135,51.53920800000001,-0.194972852,1157.6,874.0,11783.2,1829.6,2976.8,859.0
75136,51.53553996000001,-0.190359697,1157.6,874.0,11783.2,1829.6,2976.8,859.0
75137,51.35185789,-1.989611789,108.2,150.4,17564.2,230.0,2773.0,643.0
75138,51.21877322,-0.6382611260000001,121.2,377.8,44533.0,332.8,7816.0,3128.0
75139,51.24945211000001,-0.571586763,311.2,446.6,29115.0,227.8,5285.4,1276.8
75140,51.25010579999999,-0.573572556,108.2,102.2,11900.6,222.2,2037.0,442.8
75141,51.27923711999999,-0.50829289,0.2,51.6,3803.4,11.2,686.4,176.0
75142,51.36950087,-0.6869493990000001,6.4,429.2,44918.0,70.2,7073.0,2241.8
75143,51.36725514999999,-0.687157276,6.4,429.2,44918.0,70.2,7073.0,2241.8
75144,51.37023288,-0.688077761,20.0,57.0,5807.0,22.4,676.6,63.2
75145,51.36798555,-0.688141978,1.2,85.8,8983.6,14.0,1414.6,448.2
75146,51.370385299999995,-0.6856311390000001,65.8,179.8,21013.4,32.6,2414.2,421.6
75147,51.36870791,-0.688408652,81.6,228.2,23228.6,89.0,2706.4,252.8
75148,51.46294341,-0.4936738399999999,113.6,260.2,14459.8,96.8,2292.2,624.8
75149,50.37234636,-4.1135396019999995,259.8,305.6,26659.2,522.2,4386.4,903.2
75150,50.37073379,-4.1131866630000005,175.2,206.0,18007.4,351.0,2962.2,610.4
75151,50.370369200000006,-4.113451722,151.0,178.4,15377.0,303.4,2527.8,521.2
75152,50.371632500000004,-4.113226603,119.8,234.0,8525.4,160.4,1426.2,462.6
75155,50.23650701,-5.238618226,57.4,219.2,15018.0,26.8,3426.0,757.4
75156,50.48000435,-4.700512552,4.6,71.4,5834.0,99.8,1256.6,460.2
75157,53.875119489999996,-1.267914602,0.0,10.4,1917.8,9.4,300.4,134.4
75157,53.875119489999996,-1.267914602,0.0,10.4,1917.8,9.4,300.4,134.4
75159,54.01027005000001,-1.3743438069999998,5.2,12.6,2277.2,11.8,550.4,307.4
75160,54.00955505,-1.375117476,5.4,113.8,14379.4,110.4,2495.0,1097.0
75161,54.17997977,-1.378680594,3.4,85.8,21171.0,179.6,4909.0,4974.0
75162,54.178191070000004,-1.3803927009999999,3.4,85.8,21171.0,179.6,4909.0,4974.0
75163,54.254398679999994,-1.34517609,1.0,9.8,1390.6,8.0,230.2,79.0
75163,54.254398679999994,-1.34517609,1.0,9.8,1390.6,8.0,230.2,79.0
75164,54.25296581,-1.346119702,0.0,12.8,1385.8,11.0,226.2,125.8
75164,54.25296581,-1.346119702,0.0,12.8,1385.8,11.0,226.2,125.8
75165,54.25531646,-1.348691958,0.0,31.6,2122.4,9.8,463.0,119.0
75165,54.25531646,-1.348691958,0.0,31.6,2122.4,9.8,463.0,119.0
75166,54.25666115,-1.3480567730000002,0.0,58.0,18585.2,111.8,4388.2,4844.8
75167,54.25287178,-1.345353756,0.0,31.8,19024.6,93.6,4704.4,4321.0
75168,54.300338100000005,-1.567718821,15.0,75.75,7366.0,92.25,1605.75,359.75
75171,53.80951885,-1.7585063909999998,14.2,15.0,2378.0,12.2,531.6,83.6
75172,53.80870688,-1.756992483,2.0,12.4,3005.4,15.4,612.0,111.2
75173,53.80889062,-1.7589655700000002,157.4,129.0,15672.8,311.4,2580.8,502.0
75174,53.80924460999999,-1.7562300819999996,66.0,260.8,23348.8,149.0,4334.2,1450.0
75175,53.06592965,-2.5142120919999997,124.5,92.5,10697.0,243.5,1736.0,339.0
75176,53.088701900000004,-2.439529259,358.6,99.4,10947.8,269.8,1507.8,270.6
75177,53.16435003,-2.229852713,113.4,93.6,11388.2,224.8,1875.4,365.2
75178,53.23961202,-2.5108983030000003,77.0,205.0,24958.0,65.2,3159.8,1277.8
75179,53.23937235999999,-2.503853178,2.2,25.0,3829.2,6.4,845.4,303.4
75180,53.23846208,-2.5065394640000003,24.0,86.8,13525.6,96.0,1710.6,684.2
75181,53.239423239999994,-2.512993754,87.0,168.2,20679.0,230.6,2442.4,564.2
75182,53.2604458,-2.515643953,126.0,103.0,12514.6,250.8,2060.6,400.2
75183,51.34033418,1.013687767,0.6,237.0,26824.4,91.8,6006.0,1705.6
75184,51.33980315,1.027295157,0.0,137.2,21106.4,66.2,5099.2,1346.4
75185,51.34045764,1.026333073,0.0,15.4,2076.8,11.6,440.8,63.2
75186,51.34126117999999,1.0230830659999999,49.0,153.0,19343.8,56.0,2961.6,541.6
75187,51.342017034,1.0142118137999998,27.2,94.8,11156.6,54.8,1637.8,267.2
75188,51.341051019999995,1.0207715259999999,22.8,92.8,16682.4,214.2,2567.6,486.8
75189,53.24961511,-2.8647172469999997,0.0,253.4,57213.8,265.4,10925.0,7583.4
75190,53.22393499,-2.86075464,0.0,208.8,56761.6,298.0,8984.0,4749.0
75191,53.24724012,-2.869914666,0.0,119.6,26566.0,91.4,3770.6,2104.6
75192,53.25242561,-2.873766999,0.0,119.6,28708.0,53.6,4680.4,3090.2
75193,53.24852023999999,-2.866943225,0.0,72.8,19866.6,104.4,3144.4,1662.2
75194,53.376412800000004,-1.466041815,100.2,75.2,13836.2,87.2,2233.2,405.0
75195,53.37523221,-1.463350956,120.8,170.8,21096.6,477.6,3065.4,510.6
75196,53.37442665,-1.4641126230000001,111.8,176.0,20057.8,396.6,2543.6,462.0
75197,53.37398056999999,-1.4664690322,72.2,92.4,17296.8,173.6,1955.4,378.0
75198,53.375415350000004,-1.464100218,44.4,33.0,7544.4,39.4,909.0,189.6
75199,53.374616509999996,-1.466364891,20.2,41.0,5990.4,36.6,1059.6,258.6
75200,52.897731499999985,-0.6644283320000001,87.6,259.0,29092.6,265.0,5323.6,2129.2
75201,52.89772147,-0.663536658,7.4,28.8,6650.2,77.6,1197.8,519.8
75202,52.89611219,-0.664329454,16.2,45.4,3597.2,57.4,748.2,234.4
75203,52.899069499999996,-0.663495186,16.2,45.4,3597.2,57.4,748.2,234.4
75204,53.012054039999995,-0.39319185100000004,25.2,154.4,17352.8,118.6,3270.0,1465.6
75205,53.01332208,-0.393890077,0.8,65.4,5605.0,48.2,1137.2,564.8
75206,53.011239290000006,-0.39277493799999996,31.4,110.8,9644.0,145.4,1806.0,728.8
75207,53.01041649,-0.391762116,0.8,65.4,5605.0,48.2,1137.2,564.8
75208,52.13562114,-0.46626733600000003,151.0,65.5,10632.75,66.5,2013.25,299.0
75209,52.13581418,-0.46728352100000003,118.25,97.5,10969.25,476.25,1223.0,201.75
75210,52.20609704000001,-0.294809358,2.0,144.8,35830.2,117.6,7393.6,5281.0
75211,52.207417510000006,-0.292856195,1.2,13.4,2697.0,13.2,541.4,351.6
75212,52.2064977,-0.29142793699999997,57.2,115.4,20881.2,85.6,3748.4,2496.0
75212,52.2064977,-0.29142793699999997,57.2,115.4,20881.2,85.6,3748.4,2496.0
75213,52.92143878,-1.16317271,172.0,211.4,28272.6,167.4,3993.2,1090.4
75214,52.92189447,-1.1640563659999998,257.8,317.2,42409.0,250.6,5990.2,1635.6
75215,52.920993550000006,-1.1637762390000002,64.6,79.2,10602.2,62.6,1497.6,409.0
75216,52.95508220000001,-1.192443168,218.6,615.6,56395.6,932.0,8390.8,1864.4
75217,52.95565371,-1.158195737,113.0,126.6,9080.0,763.2,1656.0,223.4
75218,52.95500870000001,-1.155975455,49.6,68.4,9695.6,895.6,1128.2,248.2
75219,52.95699623,-1.144772231,209.4,122.0,15853.0,175.0,3007.2,395.4
75220,52.95582241000001,-1.1440511009999998,44.8,32.4,3375.2,683.6,543.4,125.4
75221,52.95528311,-1.144061746,178.8,169.4,19303.0,757.2,3901.0,508.4
75222,52.95518251,-1.142575189,73.0,69.0,7864.2,308.6,1589.2,207.0
75223,52.95372827,-1.140371203,227.4,28.4,1845.2,428.0,340.0,32.8
75224,52.95336013,-1.139187717,144.8,120.6,14648.2,286.8,2413.4,470.6
75225,52.95031167,-1.140290088,725.2,286.2,38301.4,160.0,5232.2,595.6
75226,52.85643906,-1.3015027940000001,0.0,54.75,19363.25,74.25,3562.5,3485.5
75227,50.84032577,-1.811060638,6.8,417.6,67152.0,368.2,10110.6,4086.6
75228,53.094120999999994,-0.7867869740000001,101.8,303.2,35712.0,272.0,6271.4,2482.6
75229,53.093827020000006,-0.7844058490000001,38.8,91.2,8924.8,92.0,1674.8,477.4
75230,53.0941438,-0.789026405,39.8,45.8,8636.0,30.0,1773.4,1229.0
75231,53.09322839,-0.787409419,158.8,183.8,34545.2,120.2,7092.8,4915.6
75232,53.16406441,-1.1895739779999999,30.4,94.0,12057.4,35.4,1692.0,122.0
75233,53.22910148,-0.893382785,0.0,114.4,25994.6,70.6,5534.2,7815.8
75234,53.22866324,-0.894592518,9.4,17.4,1071.2,60.2,260.4,123.0
75235,53.41308452,-2.265494334,1.0,191.2,45297.2,364.6,4615.4,828.6
75236,53.41397663,-2.268508841,0.0,162.0,42557.2,62.8,6860.4,2106.4
75237,53.41325756,-2.2685043069999997,0.0,171.6,56597.4,83.4,8621.4,3703.2
75238,53.41399333,-2.260986579,0.0,67.6,17732.2,26.2,2858.4,877.6
75239,53.47529196000001,-2.21767036,175.2,123.4,16162.0,255.4,3909.4,991.4
75240,53.47600965,-2.218427369,175.2,123.4,16162.0,255.4,3909.4,991.4
75241,53.47583181,-2.217371794,175.2,123.4,16162.0,255.4,3909.4,991.4
75242,53.471753639999996,-2.234977145,183.8,79.8,8769.0,170.2,977.6,132.8
75243,53.47165779000001,-2.237989637,0.0,487.0,73454.0,279.6,10855.4,3110.6
75244,53.470297370000004,-2.24400787,0.0,324.8,46430.2,123.6,8139.6,2406.4
75245,53.47036025999999,-2.244023296,41.8,105.2,21128.8,311.0,2803.4,575.2
75246,53.48541743,-2.234299233,152.0,89.0,12740.8,411.2,2501.0,367.6
75247,53.48622786,-2.23355019,53.0,54.2,10403.0,38.6,1506.0,307.0
75248,53.48658355,-2.235511298,199.0,155.0,17416.8,1369.0,2393.4,494.2
75249,53.48524208,-2.232037777,247.4,224.4,24175.6,1054.4,3339.0,730.8
75250,50.90691965,-1.41754214,8.4,135.0,14504.0,70.6,2640.0,284.0
75251,50.905813828,-1.4172316697999998,26.4,251.4,21220.0,148.4,2638.6,1208.0
75252,50.90374899,-1.412888584,224.8,348.2,24141.2,104.2,3123.8,1043.4
75253,50.94026138,-1.378697676,127.0,454.4,28140.2,188.2,4977.4,895.2
75254,50.95271143,-1.403730311,31.5,205.5,23877.5,139.0,4085.0,1850.5
75255,51.45990250000001,-0.11547502300000001,195.2,137.6,5398.0,906.6,989.6,199.0
75256,51.45919513,-0.116223912,195.2,137.6,5398.0,906.6,989.6,199.0
75257,51.460098419999994,-0.11647462499999998,195.2,137.6,5398.0,906.6,989.6,199.0
75258,50.95317045,-1.4055751980000002,0.0,431.6,51585.0,210.0,11265.8,3857.4
75259,50.95544652,-1.4110987190000002,0.0,431.6,51585.0,210.0,11265.8,3857.4
75260,53.41212982,-3.024475186,103.2,17.0,1503.2,7.8,188.4,23.2
75261,53.41460739,-3.029048426,275.8,127.4,8590.6,165.8,1259.0,120.6
75262,53.420233759999995,-3.043630008,57.6,88.2,10257.8,318.0,1485.8,166.8
75263,53.41843767,-3.043435547,85.2,137.0,12307.4,353.2,1171.2,166.0
75264,53.41886727,-3.045703137,76.6,105.6,9760.4,334.6,1207.0,172.8
75265,52.05743954,-2.720154781,219.4,305.6,35651.4,467.0,5626.4,1304.6
75266,52.15134193,-2.921175288,12.8,49.2,3706.8,54.6,803.8,267.4
75267,53.67014216,-1.826808926,21.6,177.2,19252.6,165.4,3069.6,1062.8
